,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
1203,B00149M19E,"[0, 0]",4,"This short story is HOT from the very beginning!  The bits of information about the three characters, Brett, Lisa & Leo, make you want to learn more about them and their relationships, past & future.  A great beginning to the series!  I received anARC from the author for an honest review.","11 23, 2013",A1IQH2VE60UPLH,Norskiegirl,On The Edge,1385164800
1204,B00149M19E,"[0, 0]",5,"Kallysten kept me involved throughout the book and I will definitely be looking for other books involving Bret and Lisa's Club &#34;On The Edge&#34; I enjoyed this initial meeting with the characters and hope to learn more about hem and the club.Bret and Lisa have been busy, opening a club, balancing their relationship and the fact that oh yeah she's a vampire who refuses to feed from him has helped keep things interesting. Leo might be exactly what they didn't know they needed but can Bret get past his jealousy issues to accept what Leo could possibly offer?Bret and Leo are both strong male characters and I loved the fact that Lisa can handle herself around them.  Of course being a Vampire helps, Leo is also a vampire and Lisa's former lover when he randomly shows up in Bret's club things get complicated the question is can Lisa handle this situation.I loved this story, although an incredibly short read it shows the depth I've come to expect from Kallysten! More proof of why I love her!","01 18, 2014",AUJXFXQ4XWVB6,Pyper541,Can I work at this club?,1390003200
1205,B00149M19E,"[0, 0]",5,"I love Kallysten's stories and this one did not dissappoint. Everything was on point, cannot wait to read the rest of the series.","01 1, 2014",AT921L24ZCZ52,T.Bowden,Another Awesome Book by Kallysten.,1388534400
1206,B0014BRMKA,"[0, 0]",5,"And it becomes a tangled web of deceit and subterfuge, complete with a treasure map. Emma aka Emerald is caught between love and lies. Asher is consumed by pain, guilt and revenge. Both are ruined by circumstances; can they find happiness together?","04 19, 2013",A2XRKQZA534EWO,Barbieheart,This tale begins with a contrived meeting.,1366329600
1207,B0014BRMKA,"[0, 0]",5,Very good book and I enjoyed reading it. I would recommend it to others to read. I look forward to reading more of her books.,"05 27, 2013",A770TOJUB4H8U,JESSICA Knight-Catania,High Seas to High Society,1369612800
1208,B0014BRMKA,"[1, 1]",4,I. that. Emma knows.  The  true  of her parents  and marry. gives the security and new beginnings.  But preferred that. Melanie. Was,"11 3, 2013",A32VZKMIITHFXG,Judith Sanchez,a great romance.,1383436800
1209,B0014BRMKA,"[1, 2]",4,"I liked this story.  The pirate aspect is always a little hard to believe and their attraction seemed improbable, but the emotional impact was very good.  I got very wrapped up in the characters.  The writing was of high quality.  Generally, a good book.","10 27, 2010",A3OED5KCLPKP83,Kellianne Stevens,Interesting Characters,1288137600
1210,B0014BRMKA,"[0, 0]",5,"The traumatic meeting of Emerald Sandford and Asher Wellingham, Duke of Carisbrook occurs five years before the story begins, when she's the 16-year-old member of her nobleman-turned-pirate father's crew and he's the 26-year-old captain of one of his merchant ships. Discovering she's female, Asher refuses to fight her, because, even when beseiged by pirates, a gentleman never harms a lady.  Emerald repays him by knocking him overboard and out of harm's way, not knowing this will make Asher the pirates' captive. It eventually loses him the use of his right hand and his brother his sight. Asher escapes and returns to wipe out the stronghold and kill her father and this is where the story begins. Emerald follows him to England. It isn't for revenge but to retrieve her father's walking stick he took because inside it is the map to a treasure she can use to pay off Beau Sandford's debts and free herself from the past.Using her father's family name and right to a title, Emerald becomes Lady Emma Seaton. Naturally Asher's suspicious of her and intrigued because of her obvious lies and uneasiness in high society. Of course they fall in love but this is more an in-depth study of the main characters attitudes than a mere will-they/won't-they love story. Asher is bound by duty and honor...and extreme guilt. His wife died while he was seeking his revenge, his brother was blinded during his rescue. He returns to his family home a widower, disabled in body, but more disabled in spirit, blaming himself for the tragedies occurring during his own travail. Emerald meanwhile sees herself as the cause. If she hadn't knocked him overboard, none of this would've happened.  Still pursuing her hunt for the walking stick, she believes the only way she can repay Asher for the misery she  has caused is to become his mistress and give him back  the love he lost and remove his grief over his brother's condition.It's an interesting story and an entertaining one, sensuous in spots, but staying away from the ballrooms and usual locales for such tales with most of the action taking place at Asher's estate. Flashbacks give reasons for everything that happens instead of playing them out in detail. Though this is the only James' novel I've read, I got the feeling there may be more on this family because of various hints given. If so, I'd like to read them,too.Harlequin Historical #888This novel was a gift to the reviewer and no remuneration was involved in the writing of this review.","06 8, 2014",A3S7REHVBOSTLR,Toni V. Sweeney,Do Lord and Pirate's Daughters Mix?,1402185600
1211,B0014JD6PC,"[1, 1]",5,...but a new beginning. Amazing stories to remind us that we dont lose our loved ones forever and we should be open to the signs that they want to show us.,"10 7, 2012",A2CJRU4KQ8WRC,AmberLight,Death is not an ending...,1349568000
1212,B0014JD6PC,"[4, 6]",1,Was really expecting a lot more sources and stories as opposed to a lengthy story of her her mother's death and the ways she feels like she has connected with her and others after their deaths.,"09 19, 2012",AB358K0HDMPAI,A. Schmoll,Not what expected,1348012800
1213,B0014JD6PC,"[0, 1]",3,I downloaded this book on my Kindle from amazon and read it in one day...not that it was fabulous but I did like the stories collected from different people that was added to the book.,"12 11, 2012",A31XW1RTQ4ZG9W,C. Yates,Messages from Beyond,1355184000
1214,B0014JD6PC,"[0, 0]",3,I only read the 1st story. I could relate to the pain of losing one's mother and the fear of learning that you have cancer.I hope this book brings comfort to the people who read it. It just made me sad.,"09 28, 2013",A3SI8XPGRJXQTI,Darlene,True stories of Messages from Beyond,1380326400
1215,B0014JD6PC,"[1, 1]",5,"I have laughed , cried and felt completely peaceful all at the same time reading this. I felt a connection with these people and their stories. I have had similar things happen to me as well . I do believe truly that our loved ones do let us know that their ok if we're willing to look and listen.  We lost our brother at an early age and we have never really gotten over it. Thanks for Moms pennies from heaven , we miss and love you bunches Michael.","12 9, 2012",A1C82E0WR6CUSR,eva aldridge,Messages,1355011200
1216,B0014JD6PC,"[3, 4]",4,"This book borders on the extraordinary; I found in inspiring, but a littkle &#34;preachy&#34; for my taste. It's always great to have peopls share their experiences- especially when they are as extraordinary as this!","11 17, 2012",A2M3FR1I9ACHXO,"F. Andrews ""Retired Dean""",Beyond Normal belief,1353110400
1217,B0014JD6PC,"[1, 1]",5,This was a wonderful book and I enjoyed reading it so much. This book was a wonderful surprise and I could hardly put it down!,"04 4, 2013",AKEDHK8OB3RWY,gaptogap,A Wonderful Book!,1365033600
1218,B0014JD6PC,"[2, 2]",4,I got this as a freebie and was interested since I'm a huge fan of Jon Edwards. Some of the stories were a little dull but the last one made the book worthwhile.,"09 3, 2013",A33UJLCM8UY9T2,Horsegal 2760,Interesting,1378166400
